content_filtered,2-gram
"['data', 'pribadi', 'bocor', 'dark', 'web']","[('data', 'pribadi'), ('pribadi', 'bocor'), ('bocor', 'dark'), ('dark', 'web')]"
"['daftar', 'akun', 'mauk', 'notif', 'betekan']","[('daftar', 'akun'), ('akun', 'mauk'), ('mauk', 'notif'), ('notif', 'betekan')]"
"['iklan', 'ngapain']","[('iklan', 'ngapain')]"
['error'],[]
"['paruh', 'giat', 'trimakasih', 'selamat', 'stres']","[('paruh', 'giat'), ('giat', 'trimakasih'), ('trimakasih', 'selamat'), ('selamat', 'stres')]"
"['susah', 'tampil', 'menu', 'utama', 'masalah', 'waktu', 'yam', 'bung', 'an', 'sampek', 'uninstall', 'simpan', 'login', 'kecewa', 'baik', 'update', 'masalah', 'favorit']","[('susah', 'tampil'), ('tampil', 'menu'), ('menu', 'utama'), ('utama', 'masalah'), ('masalah', 'waktu'), ('waktu', 'yam'), ('yam', 'bung'), ('bung', 'an'), ('an', 'sampek'), ('sampek', 'uninstall'), ('uninstall', 'simpan'), ('simpan', 'login'), ('login', 'kecewa'), ('kecewa', 'baik'), ('baik', 'update'), ('update', 'masalah'), ('masalah', 'favorit')]"
"['as', 'in', 'iklan']","[('as', 'in'), ('in', 'iklan')]"
"['good', 'job']","[('good', 'job')]"
"['bungul', 'bungul', 'baca', 'keluar', 'chapter', 'awal', 'baik', 'jaring', 'kuat']","[('bungul', 'bungul'), ('bungul', 'baca'), ('baca', 'keluar'), ('keluar', 'chapter'), ('chapter', 'awal'), ('awal', 'baik'), ('baik', 'jaring'), ('jaring', 'kuat')]"
['login'],[]
"['daftar', 'akun', 'kemaren', 'siang']","[('daftar', 'akun'), ('akun', 'kemaren'), ('kemaren', 'siang')]"
['iklan'],[]
"['bug', 'ilangin', 'kocak', 'cape', 'cape', 'nulis', 'buyar', 'telen', 'bumi', 'hilang', 'pkony', 'bug', 'bug', 'kocak', 'ilangin', 'cape']","[('bug', 'ilangin'), ('ilangin', 'kocak'), ('kocak', 'cape'), ('cape', 'cape'), ('cape', 'nulis'), ('nulis', 'buyar'), ('buyar', 'telen'), ('telen', 'bumi'), ('bumi', 'hilang'), ('hilang', 'pkony'), ('pkony', 'bug'), ('bug', 'bug'), ('bug', 'kocak'), ('kocak', 'ilangin'), ('ilangin', 'cape')]"
"['lama', 'kacau', 'pny', 'akun', 'draft', 'cerpen', 'terbit', 'cerita', 'terbit', 'upa', 'novel', 'akun', 'bkn', 'dar', 'baca', 'login', 'out', 'masuk', 'hub', 'ung', 'google', 'login', 'out', 'baik']","[('lama', 'kacau'), ('kacau', 'pny'), ('pny', 'akun'), ('akun', 'draft'), ('draft', 'cerpen'), ('cerpen', 'terbit'), ('terbit', 'cerita'), ('cerita', 'terbit'), ('terbit', 'upa'), ('upa', 'novel'), ('novel', 'akun'), ('akun', 'bkn'), ('bkn', 'dar'), ('dar', 'baca'), ('baca', 'login'), ('login', 'out'), ('out', 'masuk'), ('masuk', 'hub'), ('hub', 'ung'), ('ung', 'google'), ('google', 'login'), ('login', 'out'), ('out', 'baik')]"
[],[]
"['tani', 'remaja', 'teman', 'teman', 'cerita', 'keren', 'keren', 'remaja', 'baper', 'real', 'life', 'writer', 'resign', 'cerita', 'halu', 'kapasitas', 'baca', 'setia', 'target', 'baca', 'good', 'bye']","[('tani', 'remaja'), ('remaja', 'teman'), ('teman', 'teman'), ('teman', 'cerita'), ('cerita', 'keren'), ('keren', 'keren'), ('keren', 'remaja'), ('remaja', 'baper'), ('baper', 'real'), ('real', 'life'), ('life', 'writer'), ('writer', 'resign'), ('resign', 'cerita'), ('cerita', 'halu'), ('halu', 'kapasitas'), ('kapasitas', 'baca'), ('baca', 'setia'), ('setia', 'target'), ('target', 'baca'), ('baca', 'good'), ('good', 'bye')]"
"['iklan', 'nggk']","[('iklan', 'nggk')]"
"['kata', 'kapan', 'bug', 'jaring', 'bug', 'jaring', 'seringkali', 'jaring', 'masalah', 'bug', 'versi', 'login', 'as', 'in', 'hadeh']","[('kata', 'kapan'), ('kapan', 'bug'), ('bug', 'jaring'), ('jaring', 'bug'), ('bug', 'jaring'), ('jaring', 'seringkali'), ('seringkali', 'jaring'), ('jaring', 'masalah'), ('masalah', 'bug'), ('bug', 'versi'), ('versi', 'login'), ('login', 'as'), ('as', 'in'), ('in', 'hadeh')]"
"['arsip', 'cerita', 'sedang', 'on', 'going', 'tulis', 'hilang', 'baik', 'tulis', 'meski', 'publikasi', 'cerita', 'arti', 'cerita', 'cerita', 'tulis', 'hilang', 'bila', 'baik', 'bug', 'hilang', 'cerita', 'ia', 'tulis', 'daripada']","[('arsip', 'cerita'), ('cerita', 'sedang'), ('sedang', 'on'), ('on', 'going'), ('going', 'tulis'), ('tulis', 'hilang'), ('hilang', 'baik'), ('baik', 'tulis'), ('tulis', 'meski'), ('meski', 'publikasi'), ('publikasi', 'cerita'), ('cerita', 'arti'), ('arti', 'cerita'), ('cerita', 'cerita'), ('cerita', 'tulis'), ('tulis', 'hilang'), ('hilang', 'bila'), ('bila', 'baik'), ('baik', 'bug'), ('bug', 'hilang'), ('hilang', 'cerita'), ('cerita', 'ia'), ('ia', 'tulis'), ('tulis', 'daripada')]"
['iklan'],[]
"['aneh', 'bug', 'cerita', 'offline', 'cerita', 'cerita', 'update']","[('aneh', 'bug'), ('bug', 'cerita'), ('cerita', 'offline'), ('offline', 'cerita'), ('cerita', 'cerita'), ('cerita', 'update')]"
"['iklan', 'busett']","[('iklan', 'busett')]"
['offline'],[]
"['kirim', 'pesan', 'pribadi', 'author', 'perbaikin', 'suka', 'lag', 'klink', 'keluar', 'link', 'perhati']","[('kirim', 'pesan'), ('pesan', 'pribadi'), ('pribadi', 'author'), ('author', 'perbaikin'), ('perbaikin', 'suka'), ('suka', 'lag'), ('lag', 'klink'), ('klink', 'keluar'), ('keluar', 'link'), ('link', 'perhati')]"
['iklan'],[]
"['genre', 'seru', 'alam', 'tahu']","[('genre', 'seru'), ('seru', 'alam'), ('alam', 'tahu')]"
"['offline', 'yim', 'pan', 'an', 'buku', 'offline', 'premium', 'uang', 'beli']","[('offline', 'yim'), ('yim', 'pan'), ('pan', 'an'), ('an', 'buku'), ('buku', 'offline'), ('offline', 'premium'), ('premium', 'uang'), ('uang', 'beli')]"
"['iklan', 'buanget', 'bab', 'iklan', 'niat', 'enjoy', 'baca', 'eeh', 'emosi', 'iklan', 'buku', 'bab']","[('iklan', 'buanget'), ('buanget', 'bab'), ('bab', 'iklan'), ('iklan', 'niat'), ('niat', 'enjoy'), ('enjoy', 'baca'), ('baca', 'eeh'), ('eeh', 'emosi'), ('emosi', 'iklan'), ('iklan', 'buku'), ('buku', 'bab')]"
"['kebnyakan', 'iklan']","[('kebnyakan', 'iklan')]"
"['ha', 'jaring', 'wifi']","[('ha', 'jaring'), ('jaring', 'wifi')]"
"['sigma', 'fujoshi', 'berat', 'ngumpul']","[('sigma', 'fujoshi'), ('fujoshi', 'berat'), ('berat', 'ngumpul')]"
"['akun', 'tetapi', 'akun']","[('akun', 'tetapi'), ('tetapi', 'akun')]"
"['bang', 'iklan']","[('bang', 'iklan')]"
['suka'],[]
"['sihh', 'notifi', 'cerita', 'masuk', 'akun', 'cerita', 'baca', 'iklan', 'baca', 'online']","[('sihh', 'notifi'), ('notifi', 'cerita'), ('cerita', 'masuk'), ('masuk', 'akun'), ('akun', 'cerita'), ('cerita', 'baca'), ('baca', 'iklan'), ('iklan', 'baca'), ('baca', 'online')]"
['bingit'],[]
"['iklan', 'nntn', 'iklan', 'baca', 'bab', 'iklan', 'iklan']","[('iklan', 'nntn'), ('nntn', 'iklan'), ('iklan', 'baca'), ('baca', 'bab'), ('bab', 'iklan'), ('iklan', 'iklan')]"
"['suka', 'keluar', 'gabisa', 'join', 'wifi', 'wifinya', 'sinyal', 'baik', 'bug']","[('suka', 'keluar'), ('keluar', 'gabisa'), ('gabisa', 'join'), ('join', 'wifi'), ('wifi', 'wifinya'), ('wifinya', 'sinyal'), ('sinyal', 'baik'), ('baik', 'bug')]"
"['semenjak', 'iklan', 'episode', 'premium', 'mna', 'iklan', 'bgt']","[('semenjak', 'iklan'), ('iklan', 'episode'), ('episode', 'premium'), ('premium', 'mna'), ('mna', 'iklan'), ('iklan', 'bgt')]"
"['error', 'jlek']","[('error', 'jlek')]"
"['wifi', 'wifi', 'jaring', 'awal', 'awal', 'baik', 'baik']","[('wifi', 'wifi'), ('wifi', 'jaring'), ('jaring', 'awal'), ('awal', 'awal'), ('awal', 'baik'), ('baik', 'baik')]"
"['iklan', 'puas', 'baca', 'to', 'long', 'baik', 'ya']","[('iklan', 'puas'), ('puas', 'baca'), ('baca', 'to'), ('to', 'long'), ('long', 'baik'), ('baik', 'ya')]"
"['cerita', 'arsip', 'jumlah', 'ratus', 'sisa', 'gilak', 'bnyk', 'cerita', 'hapus', 'tulis', 'akun', 'ban', 'sombong', 'kenal', 'asw', 'jgn', 'simpan']","[('cerita', 'arsip'), ('arsip', 'jumlah'), ('jumlah', 'ratus'), ('ratus', 'sisa'), ('sisa', 'gilak'), ('gilak', 'bnyk'), ('bnyk', 'cerita'), ('cerita', 'hapus'), ('hapus', 'tulis'), ('tulis', 'akun'), ('akun', 'ban'), ('ban', 'sombong'), ('sombong', 'kenal'), ('kenal', 'asw'), ('asw', 'jgn'), ('jgn', 'simpan')]"
"['well', 'masalah', 'iklan', 'coyy', 'iklan', 'akhir', 'geser', 'iklan', 'sabar', 'geser', 'sabar', 'akhir', 'geser', 'baca', 'lag', 'sebentar', 'iklan', 'monyet']","[('well', 'masalah'), ('masalah', 'iklan'), ('iklan', 'coyy'), ('coyy', 'iklan'), ('iklan', 'akhir'), ('akhir', 'geser'), ('geser', 'iklan'), ('iklan', 'sabar'), ('sabar', 'geser'), ('geser', 'sabar'), ('sabar', 'akhir'), ('akhir', 'geser'), ('geser', 'baca'), ('baca', 'lag'), ('lag', 'sebentar'), ('sebentar', 'iklan'), ('iklan', 'monyet')]"
"['lama', 'muas', 'gabisa', 'logout', 'login', 'malam', 'baca', 'huhu', 'developer', 'baik', 'login']","[('lama', 'muas'), ('muas', 'gabisa'), ('gabisa', 'logout'), ('logout', 'login'), ('login', 'malam'), ('malam', 'baca'), ('baca', 'huhu'), ('huhu', 'developer'), ('developer', 'baik'), ('baik', 'login')]"
"['tinjau', 'apkny', 'loading', 'lama', 'lag', 'cerita', 'kolom', 'bawah', 'komentar', 'vote', 'bahar', 'ui', 'versi', 'diupdate', 'it']","[('tinjau', 'apkny'), ('apkny', 'loading'), ('loading', 'lama'), ('lama', 'lag'), ('lag', 'cerita'), ('cerita', 'kolom'), ('kolom', 'bawah'), ('bawah', 'komentar'), ('komentar', 'vote'), ('vote', 'bahar'), ('bahar', 'ui'), ('ui', 'versi'), ('versi', 'diupdate'), ('diupdate', 'it')]"
"['masuk', 'wifi', 'error', 'paket', 'data', 'online', 'solusi']","[('masuk', 'wifi'), ('wifi', 'error'), ('error', 'paket'), ('paket', 'data'), ('data', 'online'), ('online', 'solusi')]"
"['ye', 'bal', 'iklan', 'iklan', 'baik']","[('ye', 'bal'), ('bal', 'iklan'), ('iklan', 'iklan'), ('iklan', 'baik')]"
"['as', 'in', 'keren', 'banyk', 'suka', 'iklan']","[('as', 'in'), ('in', 'keren'), ('keren', 'banyk'), ('banyk', 'suka'), ('suka', 'iklan')]"
"['login', 'akun']","[('login', 'akun')]"
"['jelek', 'iklan', 'masuk', 'nyaman', 'baca']","[('jelek', 'iklan'), ('iklan', 'masuk'), ('masuk', 'nyaman'), ('nyaman', 'baca')]"
"['periksa', 'internet', 'internet']","[('periksa', 'internet'), ('internet', 'internet')]"
"['bngtt', 'suka', 'keluar']","[('bngtt', 'suka'), ('suka', 'keluar')]"
"['lama', 'cerita', 'hilang', 'tinggal', 'jelek', 'jelek', 'males', 'pakek']","[('lama', 'cerita'), ('cerita', 'hilang'), ('hilang', 'tinggal'), ('tinggal', 'jelek'), ('jelek', 'jelek'), ('jelek', 'males'), ('males', 'pakek')]"
"['sistem', 'only', 'kuota', 'internet', 'wifi', 'dibanyakin', 'iklan']","[('sistem', 'only'), ('only', 'kuota'), ('kuota', 'internet'), ('internet', 'wifi'), ('wifi', 'dibanyakin'), ('dibanyakin', 'iklan')]"
"['baca', 'offline', 'cerita', 'baik']","[('baca', 'offline'), ('offline', 'cerita'), ('cerita', 'baik')]"
"['login', 'kendala']","[('login', 'kendala')]"
['error'],[]
"['demi', 'versi', 'kecewa', 'berat', 'update', 'cerita', 'pustaka', 'stok', 'hilang', 'susah', 'susah', 'cari', 'kesel', 'masuk', 'lama', 'ngebugnya', 'sata', 'jelek', 'update', 'versi', 'update', 'versi', 'jelek', 'direspon', 'developer']","[('demi', 'versi'), ('versi', 'kecewa'), ('kecewa', 'berat'), ('berat', 'update'), ('update', 'cerita'), ('cerita', 'pustaka'), ('pustaka', 'stok'), ('stok', 'hilang'), ('hilang', 'susah'), ('susah', 'susah'), ('susah', 'cari'), ('cari', 'kesel'), ('kesel', 'masuk'), ('masuk', 'lama'), ('lama', 'ngebugnya'), ('ngebugnya', 'sata'), ('sata', 'jelek'), ('jelek', 'update'), ('update', 'versi'), ('versi', 'update'), ('update', 'versi'), ('versi', 'jelek'), ('jelek', 'direspon'), ('direspon', 'developer')]"
"['iklan', 'awal', 'stu', 'nama', 'error', 'nulis', 'hilang', 'bug', 'baik']","[('iklan', 'awal'), ('awal', 'stu'), ('stu', 'nama'), ('nama', 'error'), ('error', 'nulis'), ('nulis', 'hilang'), ('hilang', 'bug'), ('bug', 'baik')]"
"['masuk', 'kata', 'jaring', 'jaring', 'nyala', 'kuota', 'milik']","[('masuk', 'kata'), ('kata', 'jaring'), ('jaring', 'jaring'), ('jaring', 'nyala'), ('nyala', 'kuota'), ('kuota', 'milik')]"
['daftar'],[]
"['bintang', 'kembang']","[('bintang', 'kembang')]"
"['error', 'baik']","[('error', 'baik')]"
"['iklan', 'lama', 'iklan', 'bab', 'iklan']","[('iklan', 'lama'), ('lama', 'iklan'), ('iklan', 'bab'), ('bab', 'iklan')]"
"['in', 'fitur', 'hapus', 'cerita', 'baca', 'hapus', 'pustaka', 'cerita', 'mu', 'sampul', 'hilang', 'hilang', 'update']","[('in', 'fitur'), ('fitur', 'hapus'), ('hapus', 'cerita'), ('cerita', 'baca'), ('baca', 'hapus'), ('hapus', 'pustaka'), ('pustaka', 'cerita'), ('cerita', 'mu'), ('mu', 'sampul'), ('sampul', 'hilang'), ('hilang', 'hilang'), ('hilang', 'update')]"
"['jelek', 'cerita', 'ter', 'mesti', 'beranda']","[('jelek', 'cerita'), ('cerita', 'ter'), ('ter', 'mesti'), ('mesti', 'beranda')]"
"['nyebelin', 'iklan', 'bab', 'baca', 'iklan', 'kereta', 'kemaren', 'males', 'baca']","[('nyebelin', 'iklan'), ('iklan', 'bab'), ('bab', 'baca'), ('baca', 'iklan'), ('iklan', 'kereta'), ('kereta', 'kemaren'), ('kemaren', 'males'), ('males', 'baca')]"
"['keren', 'bug', 'login', 'akun', 'kgk']","[('keren', 'bug'), ('bug', 'login'), ('login', 'akun'), ('akun', 'kgk')]"
"['update', 'jelek', 'updatean', 'cerita', 'keluar', 'tulis', 'loading', 'lama', 'jaring', 'updatean', 'keluar', 'jarak', 'antara', 'judul', 'cerita', 'judul', 'chap', 'jelek', 'update', 'jelek', 'jelek']","[('update', 'jelek'), ('jelek', 'updatean'), ('updatean', 'cerita'), ('cerita', 'keluar'), ('keluar', 'tulis'), ('tulis', 'loading'), ('loading', 'lama'), ('lama', 'jaring'), ('jaring', 'updatean'), ('updatean', 'keluar'), ('keluar', 'jarak'), ('jarak', 'antara'), ('antara', 'judul'), ('judul', 'cerita'), ('cerita', 'judul'), ('judul', 'chap'), ('chap', 'jelek'), ('jelek', 'update'), ('update', 'jelek'), ('jelek', 'jelek')]"
"['baca', 'tulis', 'baik', 'masalah', 'iklan', 'ngambil', 'add', 'skips', 'ngambil', 'iklan', 'fungsi', 'add', 'skip', 'iklan', 'baik', 'iklan']","[('baca', 'tulis'), ('tulis', 'baik'), ('baik', 'masalah'), ('masalah', 'iklan'), ('iklan', 'ngambil'), ('ngambil', 'add'), ('add', 'skips'), ('skips', 'ngambil'), ('ngambil', 'iklan'), ('iklan', 'fungsi'), ('fungsi', 'add'), ('add', 'skip'), ('skip', 'iklan'), ('iklan', 'baik'), ('baik', 'iklan')]"
"['gabisa', 'login', 'akun', 'beda', 'beda', 'gabisa', 'login', 'uninstall', 'simpan', 'hasil']","[('gabisa', 'login'), ('login', 'akun'), ('akun', 'beda'), ('beda', 'beda'), ('beda', 'gabisa'), ('gabisa', 'login'), ('login', 'uninstall'), ('uninstall', 'simpan'), ('simpan', 'hasil')]"
"['seru', 'suka', 'baca', 'lanjutin', 'baca', 'offline', 'suka', 'gtu', 'cerita', 'suka', 'baca', 'tamat', 'update', 'gtu', 'suka', 'seru']","[('seru', 'suka'), ('suka', 'baca'), ('baca', 'lanjutin'), ('lanjutin', 'baca'), ('baca', 'offline'), ('offline', 'suka'), ('suka', 'gtu'), ('gtu', 'cerita'), ('cerita', 'suka'), ('suka', 'baca'), ('baca', 'tamat'), ('tamat', 'update'), ('update', 'gtu'), ('gtu', 'suka'), ('suka', 'seru')]"
"['kebelet', 'haji', 'cerita', 'bayar', 'dlu', 'simpan', 'novel']","[('kebelet', 'haji'), ('haji', 'cerita'), ('cerita', 'bayar'), ('bayar', 'dlu'), ('dlu', 'simpan'), ('simpan', 'novel')]"
"['baik', 'buruk', 'puruk', 'bayar', 'premium', 'list', 'baca', 'offline', 'bookmark', 'tinggal', 'cari', 'untung', 'kompersil', 'pantas', 'rating']","[('baik', 'buruk'), ('buruk', 'puruk'), ('puruk', 'bayar'), ('bayar', 'premium'), ('premium', 'list'), ('list', 'baca'), ('baca', 'offline'), ('offline', 'bookmark'), ('bookmark', 'tinggal'), ('tinggal', 'cari'), ('cari', 'untung'), ('untung', 'kompersil'), ('kompersil', 'pantas'), ('pantas', 'rating')]"
"['iklan', 'iklan', 'dadak', 'login']","[('iklan', 'iklan'), ('iklan', 'dadak'), ('dadak', 'login')]"
[],[]
"['suka', 'error', 'nulis', 'draft', 'situ', 'publish', 'empat', 'situ', 'lima', 'chapter', 'publish', 'hapus']","[('suka', 'error'), ('error', 'nulis'), ('nulis', 'draft'), ('draft', 'situ'), ('situ', 'publish'), ('publish', 'empat'), ('empat', 'situ'), ('situ', 'lima'), ('lima', 'chapter'), ('chapter', 'publish'), ('publish', 'hapus')]"
"['th', 'jelek']","[('th', 'jelek')]"
"['gem', 'balian', 'dana', 'sengaja', 'an', 'pel', 'tolongin', 'rb', 'kaget', 'ituu']","[('gem', 'balian'), ('balian', 'dana'), ('dana', 'sengaja'), ('sengaja', 'an'), ('an', 'pel'), ('pel', 'tolongin'), ('tolongin', 'rb'), ('rb', 'kaget'), ('kaget', 'ituu')]"
"['keman', 'data', 'lemah']","[('keman', 'data'), ('data', 'lemah')]"
"['sinting', 'upgrade', 'lama', 'baca', 'offline', 'maks', 'anying', 'gila']","[('sinting', 'upgrade'), ('upgrade', 'lama'), ('lama', 'baca'), ('baca', 'offline'), ('offline', 'maks'), ('maks', 'anying'), ('anying', 'gila')]"
"['enak', 'poko']","[('enak', 'poko')]"
"['cerita', 'cerita', 'uang', 'tulis']","[('cerita', 'cerita'), ('cerita', 'uang'), ('uang', 'tulis')]"
"['iklan', 'iklan', 'baca', 'bab', 'bab', 'iklan', 'iklan', 'iklan', 'update', 'nyaman']","[('iklan', 'iklan'), ('iklan', 'baca'), ('baca', 'bab'), ('bab', 'bab'), ('bab', 'iklan'), ('iklan', 'iklan'), ('iklan', 'iklan'), ('iklan', 'update'), ('update', 'nyaman')]"
"['seru', 'baca']","[('seru', 'baca')]"
"['as', 'in', 'suka', 'unduh', 'cerita', 'baca', 'offline', 'komentar', 'cerita', 'baca', 'unsur', 'adegan', 'dewasa', 'baca', 'bijak', 'baca']","[('as', 'in'), ('in', 'suka'), ('suka', 'unduh'), ('unduh', 'cerita'), ('cerita', 'baca'), ('baca', 'offline'), ('offline', 'komentar'), ('komentar', 'cerita'), ('cerita', 'baca'), ('baca', 'unsur'), ('unsur', 'adegan'), ('adegan', 'dewasa'), ('dewasa', 'baca'), ('baca', 'bijak'), ('bijak', 'baca')]"
"['login', 'akun']","[('login', 'akun')]"
"['bintang', 'usaha', 'daftar', 'daftar', 'bantuin', 'paksa', 'baca', 'google', 'daftar', 'daftar', 'gmail', 'facebook', 'google', 'serba', 'baca', 'ribet', 'cepat', 'daftar', 'lama', 'lama', 'uninstall', 'muak']","[('bintang', 'usaha'), ('usaha', 'daftar'), ('daftar', 'daftar'), ('daftar', 'bantuin'), ('bantuin', 'paksa'), ('paksa', 'baca'), ('baca', 'google'), ('google', 'daftar'), ('daftar', 'daftar'), ('daftar', 'gmail'), ('gmail', 'facebook'), ('facebook', 'google'), ('google', 'serba'), ('serba', 'baca'), ('baca', 'ribet'), ('ribet', 'cepat'), ('cepat', 'daftar'), ('daftar', 'lama'), ('lama', 'lama'), ('lama', 'uninstall'), ('uninstall', 'muak')]"
"['klau', 'pkek', 'wifi', 'milih', 'wifi', 'benah']","[('klau', 'pkek'), ('pkek', 'wifi'), ('wifi', 'milih'), ('milih', 'wifi'), ('wifi', 'benah')]"
"['bca', 'bru', 'bner', 'kecewa', 'update', 'nyesel', 'update', 'halaman', 'iklan', 'nyaman', 'baca', 'cerita', 'iklan', 'wajar', 'halaman', 'iklan', 'malesin', 'cerita', 'update', 'part', 'butuh', 'klik', 'bner']","[('bca', 'bru'), ('bru', 'bner'), ('bner', 'kecewa'), ('kecewa', 'update'), ('update', 'nyesel'), ('nyesel', 'update'), ('update', 'halaman'), ('halaman', 'iklan'), ('iklan', 'nyaman'), ('nyaman', 'baca'), ('baca', 'cerita'), ('cerita', 'iklan'), ('iklan', 'wajar'), ('wajar', 'halaman'), ('halaman', 'iklan'), ('iklan', 'malesin'), ('malesin', 'cerita'), ('cerita', 'update'), ('update', 'part'), ('part', 'butuh'), ('butuh', 'klik'), ('klik', 'bner')]"
"['wifi', 'baca', 'lama', 'wifi', 'baik', 'lag']","[('wifi', 'baca'), ('baca', 'lama'), ('lama', 'wifi'), ('wifi', 'baik'), ('baik', 'lag')]"
"['anjir', 'gulir', 'bab', 'iklan', 'iklan', 'pinjol', 'jangkrik']","[('anjir', 'gulir'), ('gulir', 'bab'), ('bab', 'iklan'), ('iklan', 'iklan'), ('iklan', 'pinjol'), ('pinjol', 'jangkrik')]"
"['gaa', 'bissa', 'makek', 'wifi', 'bukaanya', 'makek', 'kuota', 'data', 'internett', 'keenapaa', 'kann', 'ssamma', 'internet', 'wehh']","[('gaa', 'bissa'), ('bissa', 'makek'), ('makek', 'wifi'), ('wifi', 'bukaanya'), ('bukaanya', 'makek'), ('makek', 'kuota'), ('kuota', 'data'), ('data', 'internett'), ('internett', 'keenapaa'), ('keenapaa', 'kann'), ('kann', 'ssamma'), ('ssamma', 'internet'), ('internet', 'wehh')]"
"['baca', 'buku', 'novel', 'beli', 'rl', 'pkoknya', 'de']","[('baca', 'buku'), ('buku', 'novel'), ('novel', 'beli'), ('beli', 'rl'), ('rl', 'pkoknya'), ('pkoknya', 'de')]"
"['login', 'akun', 'tulis', 'login', 'kode']","[('login', 'akun'), ('akun', 'tulis'), ('tulis', 'login'), ('login', 'kode')]"
"['kecewa', 'nyaman', 'baca', 'ehk', 'mlh', 'online', 'bntr', 'iklan', 'nyaman', 'baca', 'bosen', 'iklan', 'online']","[('kecewa', 'nyaman'), ('nyaman', 'baca'), ('baca', 'ehk'), ('ehk', 'mlh'), ('mlh', 'online'), ('online', 'bntr'), ('bntr', 'iklan'), ('iklan', 'nyaman'), ('nyaman', 'baca'), ('baca', 'bosen'), ('bosen', 'iklan'), ('iklan', 'online')]"
['login'],[]
"['milik', 'susah', 'bayangin', 'revisi', 'gegara', 'perangkat', 'pulihin', 'simpen', 'tulis', 'hilang', 'baik', 'cepat', 'cepat', 'masapah', 'penting', 'tulis']","[('milik', 'susah'), ('susah', 'bayangin'), ('bayangin', 'revisi'), ('revisi', 'gegara'), ('gegara', 'perangkat'), ('perangkat', 'pulihin'), ('pulihin', 'simpen'), ('simpen', 'tulis'), ('tulis', 'hilang'), ('hilang', 'baik'), ('baik', 'cepat'), ('cepat', 'cepat'), ('cepat', 'masapah'), ('masapah', 'penting'), ('penting', 'tulis')]"
['cinta'],[]
"['login', 'cerita', 'baca', 'login', 'plislah', 'baca', 'baik']","[('login', 'cerita'), ('cerita', 'baca'), ('baca', 'login'), ('login', 'plislah'), ('plislah', 'baca'), ('baca', 'baik')]"
"['iklan', 'gila', 'kesel']","[('iklan', 'gila'), ('gila', 'kesel')]"
"['aneh', 'loading', 'asyik', 'baca', 'tetiba', 'iklan', 'mutu', 'nikmat']","[('aneh', 'loading'), ('loading', 'asyik'), ('asyik', 'baca'), ('baca', 'tetiba'), ('tetiba', 'iklan'), ('iklan', 'mutu'), ('mutu', 'nikmat')]"
"['rumah', 'tulis', 'indah', 'tulis', 'peng', 'harga', 'an', 'royalti', 'sistem', 'donasi', 'tulis', 'sepenuh', 'hati', 'hehe']","[('rumah', 'tulis'), ('tulis', 'indah'), ('indah', 'tulis'), ('tulis', 'peng'), ('peng', 'harga'), ('harga', 'an'), ('an', 'royalti'), ('royalti', 'sistem'), ('sistem', 'donasi'), ('donasi', 'tulis'), ('tulis', 'sepenuh'), ('sepenuh', 'hati'), ('hati', 'hehe')]"
"['yaallah', 'iklanya', 'kouta', 'iklan', 'baca']","[('yaallah', 'iklanya'), ('iklanya', 'kouta'), ('kouta', 'iklan'), ('iklan', 'baca')]"
"['update', 'bug']","[('update', 'bug')]"
"['hai', 'thanks', 'byk', 'crt', 'gratis', 'kepd', 'baca', 'dl', 'byk', 'novel', 'bayar', 'langgan', 'cerita', 'blh', 'kata', 'rupa', 'nenek', 'moyang', 'novel', 'msh', 'novel', 'grts', 'baca', 'disni', 'bayar', 'msh', 'gratis', 'apakah', 'fitur', 'audio', 'baca', 'mata', 'rusak']","[('hai', 'thanks'), ('thanks', 'byk'), ('byk', 'crt'), ('crt', 'gratis'), ('gratis', 'kepd'), ('kepd', 'baca'), ('baca', 'dl'), ('dl', 'byk'), ('byk', 'novel'), ('novel', 'bayar'), ('bayar', 'langgan'), ('langgan', 'cerita'), ('cerita', 'blh'), ('blh', 'kata'), ('kata', 'rupa'), ('rupa', 'nenek'), ('nenek', 'moyang'), ('moyang', 'novel'), ('novel', 'msh'), ('msh', 'novel'), ('novel', 'grts'), ('grts', 'baca'), ('baca', 'disni'), ('disni', 'bayar'), ('bayar', 'msh'), ('msh', 'gratis'), ('gratis', 'apakah'), ('apakah', 'fitur'), ('fitur', 'audio'), ('audio', 'baca'), ('baca', 'mata'), ('mata', 'rusak')]"
